timestamp,request_latency
1639348141,0.24890899658203125
1639348141,0.2281665802001953
1639348141,0.225067138671875
1639348141,0.20313262939453125
1639348141,0.1385211944580078
1639348141,0.09703636169433594
1639348141,0.09274482727050781
1639348141,0.09369850158691406
1639348141,0.09393692016601562
1639348141,0.07009506225585938
1639348141,0.060558319091796875
1639348141,0.055789947509765625
1639348141,0.06127357482910156
1639348141,0.05936622619628906
1639348141,0.06198883056640625
1639348141,0.0553131103515625
1639348141,0.04553794860839844
1639348141,0.051975250244140625
1639348141,0.04839897155761719
1639348141,0.05245208740234375
1639348141,0.040531158447265625
1639348141,0.05435943603515625
1639348141,0.051975250244140625
1639348141,0.04458427429199219
1639348141,0.06890296936035156
1639348141,0.05745887756347656
1639348141,0.048160552978515625
1639348141,0.11134147644042969
1639348141,0.04220008850097656
1639348141,0.07724761962890625
1639348141,0.04863739013671875
1639348141,0.05698204040527344
1639348141,0.04076957702636719
1639348141,0.04744529724121094
1639348141,0.05459785461425781
1639348141,0.06198883056640625
1639348141,0.09608268737792969
1639348141,0.07009506225585938
1639348141,0.09059906005859375
1639348141,0.11754035949707031
1639348141,0.08416175842285156
1639348141,0.05173683166503906
1639348141,0.07796287536621094
1639348141,0.050067901611328125
1639348141,0.05555152893066406
1639348141,0.05602836608886719
1639348141,0.04696846008300781
1639348141,0.04172325134277344
1639348141,0.05269050598144531
1639348141,0.0457763671875
1639348141,0.061511993408203125
1639348141,0.0457763671875
1639348141,0.05698204040527344
1639348141,0.049591064453125
1639348141,0.049114227294921875
1639348141,0.04315376281738281
1639348141,0.051975250244140625
1639348141,0.05364418029785156
1639348141,0.049591064453125
1639348141,0.0591278076171875
1639348141,0.053882598876953125
1639348141,0.04673004150390625
1639348141,0.0400543212890625
1639348141,0.052928924560546875
1639348141,0.041961669921875
1639348141,0.05245208740234375
1639348141,0.05507469177246094
1639348141,0.05555152893066406
1639348141,0.05555152893066406
1639348141,0.05555152893066406
1639348141,0.05078315734863281
1639348141,0.0514984130859375
1639348141,0.05078315734863281
1639348141,0.04363059997558594
1639348141,0.03910064697265625
1639348141,0.08654594421386719
1639348141,0.04100799560546875
1639348141,0.04029273986816406
1639348141,0.050067901611328125
1639348141,0.04553794860839844
1639348141,0.043392181396484375
1639348141,0.05221366882324219
1639348141,0.04863739013671875
1639348141,0.04124641418457031
1639348141,0.050067901611328125
1639348141,0.04553794860839844
1639348141,0.03838539123535156
1639348141,0.05054473876953125
1639348141,0.04696846008300781
1639348141,0.05221366882324219
1639348141,0.055789947509765625
1639348141,0.0457763671875
1639348141,0.05173683166503906
1639348141,0.046253204345703125
1639348141,0.04029273986816406
1639348141,0.1404285430908203
1639348141,0.08130073547363281
1639348141,0.06389617919921875
1639348141,0.048160552978515625
1639348141,0.049114227294921875
1639348141,2.4008750915527344
1639348141,0.8797645568847656
1639348141,0.835418701171875
1639348141,1.6484260559082031
1639348141,3.3233165740966797
1639348141,0.8449554443359375
1639348141,1.4007091522216797
1639348141,1.1551380157470703
1639348141,1.8815994262695312
1639348141,1.0917186737060547
1639348141,0.9586811065673828
1639348141,1.1813640594482422
1639348141,2.2475719451904297
1639348141,0.9350776672363281
1639348141,0.9553432464599609
1639348141,1.0137557983398438
1639348141,1.1546611785888672
1639348141,3.2052993774414062
1639348141,2.7709007263183594
1639348141,0.9272098541259766
1639348141,0.9558200836181641
1639348141,0.9844303131103516
1639348141,1.0745525360107422
1639348141,0.6968975067138672
1639348141,2.4771690368652344
1639348141,1.5027523040771484
1639348141,2.015829086303711
1639348141,0.9758472442626953
1639348141,4.301548004150391
1639348141,4.948616027832031
1639348141,2.7337074279785156
1639348141,4.917383193969727
1639348141,5.343914031982422
1639348141,2.351999282836914
1639348141,2.2895336151123047
1639348141,0.5445480346679688
1639348141,3.1075477600097656
1639348141,0.66375732421875
1639348141,2.02178955078125
1639348141,2.4411678314208984
1639348141,4.20832633972168
1639348141,5.132436752319336
1639348141,2.023935317993164
1639348141,0.5242824554443359
1639348141,1.12152099609375
1639348141,4.149436950683594
1639348141,2.4895668029785156
1639348141,3.310680389404297
1639348141,2.8028488159179688
1639348141,2.063751220703125
1639348141,4.7969818115234375
1639348141,3.9353370666503906
1639348141,1.4336109161376953
1639348141,1.4274120330810547
1639348141,5.146980285644531
1639348141,3.8650035858154297
1639348141,3.5979747772216797
1639348141,3.744840621948242
1639348141,1.1186599731445312
1639348141,6.028175354003906
1639348141,2.422809600830078
1639348141,3.4232139587402344
1639348141,3.047466278076172
1639348141,0.40268898010253906
1639348141,1.9414424896240234
1639348141,2.3250579833984375
1639348141,5.537509918212891
1639348141,5.195140838623047
1639348141,3.970623016357422
1639348141,0.4520416259765625
1639348141,0.4525184631347656
1639348141,1.5134811401367188
1639348141,5.068540573120117
1639348142,3.862142562866211
1639348142,2.7840137481689453
1639348142,1.2559890747070312
1639348142,2.1691322326660156
1639348142,5.026340484619141
1639348142,3.0679702758789062
1639348142,1.4734268188476562
1639348142,1.016855239868164
1639348142,1.2733936309814453
1639348142,2.1233558654785156
1639348142,1.972198486328125
1639348142,4.683017730712891
1639348142,3.1888484954833984
1639348142,2.3148059844970703
1639348142,2.8777122497558594
1639348142,0.4284381866455078
1639348142,0.6706714630126953
1639348142,2.213001251220703
1639348142,1.7266273498535156
1639348142,3.1511783599853516
1639348142,2.900362014770508
1639348142,0.6358623504638672
1639348142,1.5158653259277344
1639348142,2.391338348388672
1639348142,1.4362335205078125
1639348142,0.8556842803955078
1639348142,1.1630058288574219
